Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Moldova,Rwanda,2018,Exports & Imports,,1,,0.03,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,South Asia,2018,Exports & Imports,102,1018,4.74,26.42,-43826.76,3743.87,47570.63,0.83,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Saudi Arabia,2018,Exports & Imports,8,32,0.37,0.83,4801.47,6599.97,1798.5,0.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Senegal,2018,Exports & Imports,1,5,0.05,0.13,488.99,497.59,8.6,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,72,441,3.34,11.45,-5891.23,21180.41,27071.64,0.47,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Singapore,2018,Exports & Imports,9,134,0.42,3.48,-1665.35,282.37,1947.72,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Sierra Leone,2018,Exports & Imports,1,24,0.05,0.62,56.01,80.1,24.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,El Salvador,2018,Exports & Imports,,14,,0.36,,,16.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,San Marino,2018,Exports & Imports,,6,,0.16,,,1599.83,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Sub-Saharan Africa,2018,Exports & Imports,140,237,6.5,6.15,4044.94,11997.16,7952.22,0.14,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Sao Tome and Principe,2018,Exports & Imports,,4,,0.1,,,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Sudan,2018,Exports & Imports,28,1,1.3,0.03,3494.42,3494.73,0.31,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Suriname,2018,Exports & Imports,,5,,0.13,,,52.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Slovak Republic,2018,Exports & Imports,57,577,2.65,14.98,-15558.2,17526.75,33084.96,0.57,0.65,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Slovenia,2018,Exports & Imports,3,475,0.14,12.33,-23158.27,8.36,23166.62,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Sweden,2018,Exports & Imports,46,539,2.14,13.99,-24670.49,755.53,25426.01,0.44,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Eswatini,2018,Exports & Imports,1,15,0.05,0.39,530.24,737.04,206.8,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Syrian Arab Republic,2018,Exports & Imports,8,11,0.37,0.29,4221.6,4263.42,41.82,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Turks and Caicos Isl.,2018,Exports & Imports,,1,,0.03,,,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Thailand,2018,Exports & Imports,8,480,0.37,12.46,-8549.16,1831.41,10380.57,0.18,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Tajikistan,2018,Exports & Imports,10,2,0.46,0.05,354.52,354.82,0.31,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Tokelau,2018,Exports & Imports,,5,,0.13,,,3.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Turkmenistan,2018,Exports & Imports,6,3,0.28,0.08,-10399.51,554.38,10953.89,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Tonga,2018,Exports & Imports,,2,,0.05,,,5.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Trinidad and Tobago,2018,Exports & Imports,,3,,0.08,,,89.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Tunisia,2018,Exports & Imports,3,190,0.14,4.93,-793.49,1136.9,1930.39,0.03,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Turkey,2018,Exports & Imports,254,1884,11.79,48.9,-232796.15,107197.72,339993.87,5.9,3.96,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Tanzania,2018,Exports & Imports,,10,,0.26,,,52.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Uganda,2018,Exports & Imports,,5,,0.13,,,46.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Ukraine,2018,Exports & Imports,428,1721,19.87,44.67,-496882.44,80301.75,577184.19,10.01,2.97,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Unspecified,2018,Exports & Imports,358,268,16.62,6.96,45129.65,55267.35,10137.7,0.18,2.04,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Uruguay,2018,Exports & Imports,3,2,0.14,0.05,-1099.1,153.05,1252.15,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,United States,2018,Exports & Imports,191,1349,8.87,35.01,-54488.24,21770.33,76258.57,1.32,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Uzbekistan,2018,Exports & Imports,52,104,2.41,2.7,-138.6,3913.21,4051.81,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,St. Vincent and the Grenadines,2018,Exports & Imports,,1,,0.03,,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Venezuela,2018,Exports & Imports,,4,,0.1,,,25.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Vietnam,2018,Exports & Imports,9,441,0.42,11.45,-37204.53,1429.48,38634.01,0.67,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova, World,2018,Exports & Imports,2154,3853,100,100,-3057463.57,2706818.22,5764281.78,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Samoa,2018,Exports & Imports,,2,,0.05,,,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,South Africa,2018,Exports & Imports,7,122,0.33,3.17,-2587.43,1607.57,4195.01,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Congo, Dem. Rep.",2018,Exports & Imports,,1,,0.03,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Zambia,2018,Exports & Imports,,4,,0.1,,,2.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Zimbabwe,2018,Exports & Imports,,6,,0.16,,,131.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,
