Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Albania,China,2018,Exports & Imports,2,1303,0.48,54.07,-445836.67,52735.39,498572.06,8.39,1.83,4.87,4.45,2693,46.31,53.69,0,0,15,0,0,147182.61,191438.09,4.87,4.45,2693,46.31,53.69,0,0,15,0,0,147182.61,191438.09,
Albania,Cote d'Ivoire,2018,Exports & Imports,1,2,0.24,0.08,92.5,486.6,394.1,0.01,0.02,0,0,3,0,100,0,0,0,0,0,0,10.45,0,0,3,0,100,0,0,0,0,0,0,10.45,
Albania,Cameroon,2018,Exports & Imports,,2,,0.08,,,449.77,0.01,,0,0,3,0,100,0,0,0,0,0,0,66.9,0,0,3,0,100,0,0,0,0,0,0,66.9,
Albania,"Congo, Rep.",2018,Exports & Imports,1,1,0.24,0.04,-3.79,31.99,35.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Cook Islands,2018,Exports & Imports,,1,,0.04,,,1.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Colombia,2018,Exports & Imports,1,3,0.24,0.12,-18137.08,5.67,18142.75,0.31,0,5,8.81,5,40,60,0,0,10,0,0,1477.72,199.52,5,8.81,5,40,60,0,0,10,0,0,1477.72,199.52,
Albania,Comoros,2018,Exports & Imports,,1,,0.04,,,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Cape Verde,2018,Exports & Imports,,1,,0.04,,,3.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Costa Rica,2018,Exports & Imports,1,2,0.24,0.08,-896.14,22.12,918.26,0.02,0,10,10,1,100,0,0,0,10,10,0,195.06,0,10,10,1,100,0,0,0,10,10,0,195.06,0,
Albania,Cuba,2018,Exports & Imports,,1,,0.04,,,224.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Christmas Island,2018,Exports & Imports,,1,,0.04,,,2.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Cyprus,2018,Exports & Imports,1,3,0.24,0.12,-1946.13,255.67,2201.8,0.04,0.01,0,0,3,0,100,0,0,0,0,0,0,19.29,10,10,3,100,0,0,0,10,10,0,19.29,0,1
