Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Germany,Liberia,2018,Exports & Imports,371,17,8.41,0.38,154863.79,299385.15,144521.36,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Libya,2018,Exports & Imports,1189,34,26.96,0.76,-3665137.19,396444.89,4061582.08,0.31,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,St. Lucia,2018,Exports & Imports,306,5,6.94,0.11,4197.83,4277.59,79.76,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Latin America & Caribbean,2018,Exports & Imports,3690,2800,83.65,62.24,15000467.36,42504138.79,27503671.42,2.13,2.72,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sri Lanka,2018,Exports & Imports,1731,764,39.24,16.98,-421559.72,419448.89,841008.62,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Lesotho,2018,Exports & Imports,68,15,1.54,0.33,-830.29,1691.28,2521.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Lithuania,2018,Exports & Imports,3444,1556,78.08,34.59,1776164.6,4074750.83,2298586.23,0.18,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Luxembourg,2018,Exports & Imports,3584,1836,81.25,40.81,3048283.6,7073955.42,4025671.82,0.31,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Latvia,2018,Exports & Imports,3257,1130,73.84,25.12,1032394.72,2119197.15,1086802.42,0.08,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Macao,2018,Exports & Imports,686,152,15.55,3.38,47112.78,114437.77,67324.99,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Morocco,2018,Exports & Imports,2570,874,58.26,19.43,1070429.32,2451653.86,1381224.54,0.11,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Moldova,2018,Exports & Imports,2101,440,47.63,9.78,203729.74,492557.09,288827.35,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Madagascar,2018,Exports & Imports,679,215,15.39,4.78,-292189.17,47935.3,340124.47,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Maldives,2018,Exports & Imports,1009,28,22.87,0.62,29474.12,56382.39,26908.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Middle East & North Africa,2018,Exports & Imports,3921,2723,88.89,60.52,27183523.87,45114252.45,17930728.58,1.39,2.89,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Mexico,2018,Exports & Imports,2833,1793,64.23,39.85,7031108.78,16479936.72,9448827.94,0.73,1.05,,,,,,,,,,,,,,,,,,,,,,,,,
