Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Greece,United States,2018,Exports & Imports,1331,1954,33.38,44.33,803924.88,1618025.99,814101.12,1.25,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Uzbekistan,2018,Exports & Imports,56,17,1.4,0.39,2078.52,4011.55,1933.02,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,St. Vincent and the Grenadines,2018,Exports & Imports,35,2,0.88,0.05,1645.75,2950.18,1304.44,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Venezuela,2018,Exports & Imports,70,12,1.76,0.27,1970.07,2785.33,815.26,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,British Virgin Islands,2018,Exports & Imports,16,3,0.4,0.07,336.6,5134.49,4797.89,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Vietnam,2018,Exports & Imports,216,404,5.42,9.17,-178242.16,50603.05,228845.21,0.35,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Vanuatu,2018,Exports & Imports,6,1,0.15,0.02,911.35,912.74,1.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece, World,2018,Exports & Imports,3987,4408,100,100,-25650926.15,39490521.44,65141447.59,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Samoa,2018,Exports & Imports,1,1,0.03,0.02,-264.16,29.51,293.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Yemen,2018,Exports & Imports,20,5,0.5,0.11,5399.53,7045.07,1645.54,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,South Africa,2018,Exports & Imports,527,240,13.22,5.44,13682.77,91505.86,77823.09,0.12,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,"Congo, Dem. Rep.",2018,Exports & Imports,14,3,0.35,0.07,-1878.3,716.83,2595.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Zambia,2018,Exports & Imports,43,2,1.08,0.05,3076.17,4257.69,1181.52,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Zimbabwe,2018,Exports & Imports,18,8,0.45,0.18,-1478.16,1319.66,2797.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
