Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Austria,Malawi,2018,Exports & Imports,343,27,8.04,0.61,5009.71,5277.53,267.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Malaysia,2018,Exports & Imports,1141,1085,26.75,24.39,193268.49,637470.69,444202.2,0.24,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,North America,2018,Exports & Imports,2669,3375,62.58,75.88,6513962.28,13917406.97,7403444.69,4.02,7.86,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Namibia,2018,Exports & Imports,364,114,8.53,2.56,-13399.41,3144.67,16544.07,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,New Caledonia,2018,Exports & Imports,286,25,6.71,0.56,3913.67,3977.36,63.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Niger,2018,Exports & Imports,71,34,1.66,0.76,391.02,553.01,161.98,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Norfolk Island,2018,Exports & Imports,,1,,0.02,,,3.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Nigeria,2018,Exports & Imports,727,284,17.05,6.38,-163049.45,78473.61,241523.06,0.13,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Nicaragua,2018,Exports & Imports,166,122,3.89,2.74,-1619.97,2356.82,3976.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Niue,2018,Exports & Imports,2,1,0.05,0.02,-5.76,8.26,14.02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Netherlands,2018,Exports & Imports,2618,3292,61.38,74.01,-1626515.99,3419404.58,5045920.57,2.74,1.93,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Norway,2018,Exports & Imports,1867,1187,43.77,26.69,272671.91,675717.18,403045.27,0.22,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Nepal,2018,Exports & Imports,179,292,4.2,6.56,1803.35,4766.16,2962.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Nauru,2018,Exports & Imports,1,1,0.02,0.02,61.13,66.86,5.73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,New Zealand,2018,Exports & Imports,1136,627,26.64,14.1,116827.75,181037.82,64210.07,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,"Other Asia, nes",2018,Exports & Imports,1324,1784,31.04,40.11,-298284.24,581282.28,879566.52,0.48,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Oman,2018,Exports & Imports,661,157,15.5,3.53,67376.97,69903.24,2526.27,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Pakistan,2018,Exports & Imports,813,695,19.06,15.63,3554.63,202972.6,199417.97,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Panama,2018,Exports & Imports,409,119,9.59,2.68,17996.48,23320.8,5324.32,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Peru,2018,Exports & Imports,785,359,18.41,8.07,-10005.81,96714.62,106720.43,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Philippines,2018,Exports & Imports,794,763,18.62,17.15,-42235.32,162135.1,204370.42,0.11,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Palau,2018,Exports & Imports,10,1,0.23,0.02,229.33,234.19,4.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Papua New Guinea,2018,Exports & Imports,124,25,2.91,0.56,-1417.82,2823.2,4241.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Poland,2018,Exports & Imports,2875,2722,67.41,61.2,673485.08,5625586.92,4952101.84,2.69,3.18,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,"Korea, Dem. Rep.",2018,Exports & Imports,11,11,0.26,0.25,-1192,70.43,1262.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Portugal,2018,Exports & Imports,1819,1372,42.65,30.85,-355372.37,489240.86,844613.23,0.46,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Paraguay,2018,Exports & Imports,380,61,8.91,1.37,11398.71,17209.19,5810.47,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
