Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Iceland,Poland,2018,Exports & Imports,168,1844,11.15,46.18,-111633.86,65912.07,177545.93,2.31,1.19,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Portugal,2018,Exports & Imports,70,716,4.64,17.93,64497.45,89363.24,24865.8,0.32,1.61,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Paraguay,2018,Exports & Imports,4,9,0.27,0.23,-31.03,17.48,48.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,French Polynesia,2018,Exports & Imports,1,1,0.07,0.03,-63.69,1.28,64.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Qatar,2018,Exports & Imports,11,14,0.73,0.35,45.97,50.63,4.66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Romania,2018,Exports & Imports,28,558,1.86,13.97,-18884.91,1989.9,20874.81,0.27,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Russian Federation,2018,Exports & Imports,85,277,5.64,6.94,17591.95,64281.42,46689.47,0.61,1.16,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,South Asia,2018,Exports & Imports,22,1217,1.46,30.48,-37179.91,8700.04,45879.96,0.6,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Saudi Arabia,2018,Exports & Imports,23,26,1.53,0.65,-7032.91,422.93,7455.84,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Senegal,2018,Exports & Imports,1,8,0.07,0.2,-76.18,26.7,102.88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
