Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Denmark,San Marino,2018,Exports & Imports,94,42,2.21,0.95,-1074.44,279.24,1353.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Somalia,2018,Exports & Imports,97,2,2.28,0.05,5552.6,5553.01,0.41,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Special Categories,2018,Exports & Imports,22,5,0.52,0.11,15644040.83,17171045.94,1527005.11,1.5,15.82,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,South Sudan,2018,Exports & Imports,169,2,3.98,0.05,3971.2,3984.01,12.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Sub-Saharan Africa,2018,Exports & Imports,1779,799,41.86,18.17,419080.19,668561.5,249481.31,0.25,0.62,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Sao Tome and Principe,2018,Exports & Imports,18,2,0.42,0.05,148.64,151.41,2.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Sudan,2018,Exports & Imports,270,8,6.35,0.18,6232.78,6250.78,18,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Suriname,2018,Exports & Imports,54,11,1.27,0.25,3.15,901.42,898.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Slovak Republic,2018,Exports & Imports,1816,1774,42.73,40.34,-208492.55,266499.39,474991.93,0.47,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Slovenia,2018,Exports & Imports,1614,1595,37.98,36.27,-242139.11,102880.24,345019.34,0.34,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Sweden,2018,Exports & Imports,3512,3562,82.64,80.99,-670949.68,11330730.92,12001680.61,11.8,10.44,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Eswatini,2018,Exports & Imports,20,8,0.47,0.18,275.9,294.6,18.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Saint Maarten (Dutch part),2018,Exports & Imports,65,4,1.53,0.09,724.12,742.75,18.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Seychelles,2018,Exports & Imports,123,8,2.89,0.18,-1689.4,3573.02,5262.43,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Syrian Arab Republic,2018,Exports & Imports,144,88,3.39,2,9254.73,9749.18,494.45,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Chad,2018,Exports & Imports,53,1,1.25,0.02,2470.17,2471.12,0.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Togo,2018,Exports & Imports,154,12,3.62,0.27,3116.52,3174.33,57.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Thailand,2018,Exports & Imports,1310,1227,30.82,27.9,-22005.61,386328.37,408333.98,0.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Tajikistan,2018,Exports & Imports,142,3,3.34,0.07,1092.17,1092.35,0.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Turkmenistan,2018,Exports & Imports,145,3,3.41,0.07,1938.8,1940.59,1.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,East Timor,2018,Exports & Imports,39,2,0.92,0.05,484.5,487.07,2.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Trinidad and Tobago,2018,Exports & Imports,179,9,4.21,0.2,12587.65,12755.63,167.98,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Tunisia,2018,Exports & Imports,427,123,10.05,2.8,7418.71,27543.67,20124.96,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Turkey,2018,Exports & Imports,1561,1825,36.73,41.5,-318960.03,800874.96,1119834.99,1.1,0.74,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Tuvalu,2018,Exports & Imports,,3,,0.07,,,7.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Tanzania,2018,Exports & Imports,356,46,8.38,1.05,5362.64,9333.02,3970.38,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Uganda,2018,Exports & Imports,228,62,5.36,1.41,12039.09,13710.14,1671.05,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Ukraine,2018,Exports & Imports,1489,554,35.04,12.6,48767.61,285814.23,237046.62,0.23,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,United States Minor Outlying I,2018,Exports & Imports,2,6,0.05,0.14,32.65,43.2,10.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Unspecified,2018,Exports & Imports,210,298,4.94,6.78,790060.51,842303.24,52242.73,0.05,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
