Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Russian Federation,Bhutan,2018,Exports & Imports,,2,,0.05,,,0.35,0,,7.25,6.6,3,100,0,0,0,8,6.5,0,0.35,0,7.25,6.6,3,100,0,0,0,8,6.5,0,0.35,0,1
Russian Federation,Botswana,2018,Exports & Imports,5,4,0.11,0.09,19177.86,19515.57,337.71,0,0,7.17,10.74,19,63.16,26.32,10.53,0,15,0,284.85,337.68,0.03,7.17,10.74,19,63.16,26.32,10.53,0,15,0,284.85,337.68,0.03,1
Russian Federation,Central African Republic,2018,Exports & Imports,159,5,3.64,0.11,876.93,904.94,28.01,0,0,1.11,0.23,31,12.9,87.1,0,0,7.5,0,0,1.31,26.7,3.1,6.16,31,61.29,38.71,0,0,13,0,0,27.71,0.3,1
Russian Federation,Canada,2018,Exports & Imports,793,1348,18.17,30.37,-165017.49,580644.4,745661.89,0.31,0.13,5.19,3.61,3756,63.92,25.64,1.06,9.37,18,0,3668.1,513933.46,204237.55,5.19,3.61,3756,63.92,25.64,1.06,9.37,18,0,3668.1,513933.46,204237.55,
Russian Federation,Cocos (Keeling) Islands,2018,Exports & Imports,,2,,0.05,,,0.62,0,,3.25,2.73,13,61.54,38.46,0,0,5,0,0,0.62,0,3.25,2.73,13,61.54,38.46,0,0,5,0,0,0.62,0,
Russian Federation,Switzerland,2018,Exports & Imports,715,2001,16.38,45.08,2023521.15,4648391.51,2624870.36,1.09,1.03,5.59,3.91,5216,65.7,23.22,0.23,10.85,100,0,144889.58,1941694.14,483839.62,5.59,3.91,5216,65.7,23.22,0.23,10.85,100,0,144889.58,1941694.14,483839.62,
Russian Federation,Chile,2018,Exports & Imports,290,167,6.65,3.76,-933770.76,124210.27,1057981.03,0.44,0.03,5.6,5.13,865,72.72,11.68,0,15.61,60,0,0,1016214.69,40551.42,6.4,6.58,865,72.72,11.68,0,15.61,80,0,0,1016214.69,40551.42,1
Russian Federation,China,2018,Exports & Imports,1559,3655,35.72,82.34,3802266.41,56019903.78,52217637.37,21.74,12.41,5.75,3.67,8472,70.18,19.07,0.73,10.01,100,0,398717.17,33428975.15,17632900.34,6.02,3.77,8472,70.18,19.07,0.73,10.01,100,0,398717.17,33428975.15,17632900.34,1
Russian Federation,Cote d'Ivoire,2018,Exports & Imports,117,21,2.68,0.47,-138016.59,52819.13,190835.72,0.08,0.01,3.69,0.24,123,84.55,11.38,0,4.07,12,0,0,11131.78,179672.94,4.14,0.26,123,84.55,11.38,0,4.07,13,0,0,11131.78,179672.94,1
Russian Federation,Cameroon,2018,Exports & Imports,66,30,1.51,0.68,100174.08,103461.85,3287.77,0,0.02,4.7,2.15,132,66.67,24.24,0,9.09,15,0,0,1153.59,2013.43,5.06,2.46,132,66.67,24.24,0,9.09,15,0,0,1153.59,2013.43,1
