Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Bulgaria,Macao,2018,Exports & Imports,34,9,0.89,0.21,62.56,319.38,256.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Morocco,2018,Exports & Imports,265,72,6.97,1.66,-70196.86,91403.22,161600.08,0.43,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Moldova,2018,Exports & Imports,700,151,18.41,3.49,9542.06,68837.92,59295.86,0.16,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Madagascar,2018,Exports & Imports,26,9,0.68,0.21,260.14,574.27,314.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Maldives,2018,Exports & Imports,34,5,0.89,0.12,211.44,215.11,3.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Middle East & North Africa,2018,Exports & Imports,1451,980,38.16,22.66,-39397.37,1234175.31,1273572.68,3.36,3.65,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Mexico,2018,Exports & Imports,237,168,6.23,3.88,59713.33,72345.45,12632.12,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Marshall Islands,2018,Exports & Imports,10,2,0.26,0.05,-5656.69,792.38,6449.08,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,North Macedonia,2018,Exports & Imports,2088,776,54.92,17.94,120910.69,499427.51,378516.82,1,1.48,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Malta,2018,Exports & Imports,364,59,9.57,1.36,-114787.9,24682.75,139470.65,0.37,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Myanmar,2018,Exports & Imports,38,22,1,0.51,-3380.93,2239.78,5620.71,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Mongolia,2018,Exports & Imports,61,9,1.6,0.21,1920.16,2067.41,147.24,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Montenegro,2018,Exports & Imports,368,16,9.68,0.37,20423.15,25620.95,5197.8,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Mozambique,2018,Exports & Imports,41,2,1.08,0.05,-11110.38,349.61,11459.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Mauritius,2018,Exports & Imports,118,7,3.1,0.16,1560.84,2373.25,812.42,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Malawi,2018,Exports & Imports,15,1,0.39,0.02,1134.13,1134.56,0.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Malaysia,2018,Exports & Imports,217,271,5.71,6.27,-63509.74,29094.67,92604.42,0.24,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,North America,2018,Exports & Imports,1140,1759,29.98,40.67,307028.1,725955.62,418927.51,1.1,2.15,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Namibia,2018,Exports & Imports,13,9,0.34,0.21,134932.04,134979.37,47.33,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Nigeria,2018,Exports & Imports,166,13,4.37,0.3,6945.47,8615.47,1670,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Nicaragua,2018,Exports & Imports,10,4,0.26,0.09,-2205.36,1017.12,3222.49,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Netherlands,2018,Exports & Imports,1088,2440,28.62,56.42,-523041.76,913156.58,1436198.34,3.79,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Norway,2018,Exports & Imports,385,243,10.13,5.62,15282.54,51828.87,36546.33,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Nepal,2018,Exports & Imports,24,15,0.63,0.35,1499.78,1522.12,22.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,New Zealand,2018,Exports & Imports,135,63,3.55,1.46,-388.73,10198.75,10587.49,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,"Other Asia, nes",2018,Exports & Imports,205,699,5.39,16.16,-88494.11,45963.67,134457.78,0.35,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Oman,2018,Exports & Imports,110,27,2.89,0.62,12757.91,13985.73,1227.82,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Pakistan,2018,Exports & Imports,114,181,3,4.18,-4411.49,16204.9,20616.39,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Panama,2018,Exports & Imports,122,41,3.21,0.95,5585.59,5856.39,270.8,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Peru,2018,Exports & Imports,120,36,3.16,0.83,-30046.03,18751.29,48797.31,0.13,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Philippines,2018,Exports & Imports,134,81,3.52,1.87,-20917.99,41486.96,62404.95,0.16,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Papua New Guinea,2018,Exports & Imports,2,2,0.05,0.05,-38704.04,81.55,38785.59,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Poland,2018,Exports & Imports,1301,2416,34.22,55.86,-493386.71,768445.62,1261832.33,3.33,2.27,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Portugal,2018,Exports & Imports,538,577,14.15,13.34,14717.82,117361.89,102644.07,0.27,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Paraguay,2018,Exports & Imports,28,8,0.74,0.19,1020.65,1292.6,271.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Occ.Pal.Terr,2018,Exports & Imports,32,3,0.84,0.07,552.28,555.1,2.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Qatar,2018,Exports & Imports,173,21,4.55,0.49,13103.91,14267.77,1163.86,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Romania,2018,Exports & Imports,2411,2390,63.41,55.26,223207.92,2828781.3,2605573.38,6.87,8.37,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Russian Federation,2018,Exports & Imports,1013,1059,26.64,24.49,-3206692.25,479974.02,3686666.27,9.72,1.42,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Rwanda,2018,Exports & Imports,12,3,0.32,0.07,801.66,804.04,2.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,South Asia,2018,Exports & Imports,545,973,14.33,22.5,-94012.24,164068.72,258080.96,0.68,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Saudi Arabia,2018,Exports & Imports,289,55,7.6,1.27,20398.98,48457.75,28058.78,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Senegal,2018,Exports & Imports,18,4,0.47,0.09,-1627.69,897.75,2525.44,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,1935,1303,50.89,30.13,-44796.13,709599.26,754395.4,1.99,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Singapore,2018,Exports & Imports,313,289,8.23,6.68,252242.64,298577.13,46334.49,0.12,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,El Salvador,2018,Exports & Imports,32,5,0.84,0.12,569.77,643.28,73.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,San Marino,2018,Exports & Imports,16,48,0.42,1.11,-247.63,694.82,942.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Somalia,2018,Exports & Imports,9,1,0.24,0.02,-16658.52,91.46,16749.98,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,South Sudan,2018,Exports & Imports,1,2,0.03,0.05,-0.68,0.1,0.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Sub-Saharan Africa,2018,Exports & Imports,771,209,20.28,4.83,254508.37,397768.81,143260.44,0.38,1.18,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Sudan,2018,Exports & Imports,70,4,1.84,0.09,2516.31,2660.78,144.47,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Suriname,2018,Exports & Imports,17,4,0.45,0.09,2885.5,2900.44,14.94,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Slovak Republic,2018,Exports & Imports,750,985,19.73,22.77,-208492.77,256080.84,464573.61,1.22,0.76,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Slovenia,2018,Exports & Imports,713,1120,18.75,25.9,-33268.33,246017.13,279285.46,0.74,0.73,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Sweden,2018,Exports & Imports,559,966,14.7,22.34,55674.05,298165.31,242491.27,0.64,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Eswatini,2018,Exports & Imports,,1,,0.02,,,16.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Saint Maarten (Dutch part),2018,Exports & Imports,4,3,0.11,0.07,3418.85,3425.41,6.57,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Seychelles,2018,Exports & Imports,54,4,1.42,0.09,581.19,656.25,75.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Syrian Arab Republic,2018,Exports & Imports,106,30,2.79,0.69,19729.98,20067.82,337.83,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Togo,2018,Exports & Imports,17,1,0.45,0.02,807.25,810.27,3.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Thailand,2018,Exports & Imports,216,303,5.68,7.01,13500.6,63658.17,50157.57,0.13,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Turkmenistan,2018,Exports & Imports,15,8,0.39,0.19,-7281.03,1844.05,9125.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Trinidad and Tobago,2018,Exports & Imports,19,5,0.5,0.12,213.8,220.86,7.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Tunisia,2018,Exports & Imports,197,54,5.18,1.25,130138.95,137383.04,7244.09,0.02,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Turkey,2018,Exports & Imports,1445,2712,38.01,62.71,260659.58,2634407.85,2373748.27,6.26,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Tanzania,2018,Exports & Imports,95,13,2.5,0.3,-10092.27,6317.49,16409.76,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Uganda,2018,Exports & Imports,66,3,1.74,0.07,953.8,2614.05,1660.25,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Ukraine,2018,Exports & Imports,821,802,21.59,18.54,-341799.5,222034.59,563834.09,1.49,0.66,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Unspecified,2018,Exports & Imports,134,72,3.52,1.66,707580.14,1013547.27,305967.13,0.81,3,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Uruguay,2018,Exports & Imports,43,6,1.13,0.14,-6938.26,1920.32,8858.58,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,United States,2018,Exports & Imports,1051,1672,27.64,38.66,290818.9,632458.32,341639.42,0.9,1.87,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Uzbekistan,2018,Exports & Imports,158,16,4.16,0.37,12827.22,16376.93,3549.71,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Venezuela,2018,Exports & Imports,8,1,0.21,0.02,180.63,181.91,1.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,British Virgin Islands,2018,Exports & Imports,5,2,0.13,0.05,463.95,465.76,1.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Vietnam,2018,Exports & Imports,205,247,5.39,5.71,-17908.59,37745.65,55654.25,0.15,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria, World,2018,Exports & Imports,3802,4325,100,100,-4140698.27,33787143.99,37927842.26,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Yemen,2018,Exports & Imports,28,1,0.74,0.02,11492.73,13605.06,2112.34,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,South Africa,2018,Exports & Imports,307,128,8.07,2.96,138836.97,181581.73,42744.77,0.11,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Zambia,2018,Exports & Imports,18,4,0.47,0.09,-2.27,310.29,312.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Zimbabwe,2018,Exports & Imports,23,8,0.6,0.19,277.4,880.43,603.04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
