Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
United Kingdom,Jamaica,2018,Exports & Imports,680,144,15.16,3.19,17863.74,71011.18,53147.44,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Jordan,2018,Exports & Imports,1350,230,30.1,5.1,287114.66,327955.35,40840.7,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Japan,2018,Exports & Imports,2896,2513,64.57,55.71,-4537302.91,8380559.92,12917862.83,1.92,1.71,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Kazakhstan,2018,Exports & Imports,1156,160,25.77,3.55,-45505.26,401149.54,446654.79,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Kenya,2018,Exports & Imports,1626,287,36.25,6.36,60241.75,513805.12,453563.38,0.07,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Kyrgyz Republic,2018,Exports & Imports,103,28,2.3,0.62,-652005.78,5400.88,657406.65,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Cambodia,2018,Exports & Imports,469,332,10.46,7.36,-1197436.01,73977.3,1271413.31,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Kiribati,2018,Exports & Imports,13,3,0.29,0.07,216.53,359.02,142.49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,St. Kitts and Nevis,2018,Exports & Imports,237,16,5.28,0.35,6230.31,7108.57,878.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Korea, Rep.",2018,Exports & Imports,2531,1928,56.43,42.74,2602927.21,7794535.26,5191608.05,0.77,1.59,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Kuwait,2018,Exports & Imports,1868,160,41.65,3.55,57032.04,732030.06,674998.02,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Lao PDR,2018,Exports & Imports,206,65,4.59,1.44,-12850.71,11634.99,24485.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Lebanon,2018,Exports & Imports,1494,428,33.31,9.49,421566.67,462432.98,40866.31,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Liberia,2018,Exports & Imports,357,20,7.96,0.44,-79263.02,18186.87,97449.89,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Libya,2018,Exports & Imports,972,25,21.67,0.55,-664180.45,169344.55,833525,0.12,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,St. Lucia,2018,Exports & Imports,471,31,10.5,0.69,17815.01,25502.11,7687.09,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Latin America & Caribbean,2018,Exports & Imports,3261,2163,72.71,47.95,-2286782.58,8237000.21,10523782.79,1.57,1.68,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Sri Lanka,2018,Exports & Imports,1318,703,29.39,15.58,-431512.52,391381.92,822894.43,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Lesotho,2018,Exports & Imports,50,16,1.11,0.35,745.67,1985.5,1239.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Lithuania,2018,Exports & Imports,2824,1332,62.97,29.53,-497443.02,632493.21,1129936.23,0.17,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Luxembourg,2018,Exports & Imports,2383,1130,53.13,25.05,-230659.48,322382.01,553041.48,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Latvia,2018,Exports & Imports,2585,1021,57.64,22.63,-508212.42,518906.29,1027118.71,0.15,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Macao,2018,Exports & Imports,684,86,15.25,1.91,75673.59,82786.11,7112.52,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Morocco,2018,Exports & Imports,1449,600,32.31,13.3,28435.39,914429.71,885994.32,0.13,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Moldova,2018,Exports & Imports,527,108,11.75,2.39,-5371.51,52282.68,57654.2,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Madagascar,2018,Exports & Imports,277,111,6.18,2.46,-38246.62,13803.13,52049.75,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Maldives,2018,Exports & Imports,603,15,13.44,0.33,3520.4,22097.4,18577,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Middle East & North Africa,2018,Exports & Imports,4052,2470,90.35,54.76,13296355.07,27983796,14687440.93,2.19,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mexico,2018,Exports & Imports,1943,1316,43.32,29.17,-809175.5,2015326.18,2824501.67,0.42,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Marshall Islands,2018,Exports & Imports,75,14,1.67,0.31,3267.09,3531.32,264.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,North Macedonia,2018,Exports & Imports,695,229,15.5,5.08,1014771.33,1123274.51,108503.18,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mali,2018,Exports & Imports,382,35,8.52,0.78,68943.73,70227.33,1283.6,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Malta,2018,Exports & Imports,3023,900,67.4,19.95,714301.73,852406.03,138104.29,0.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Myanmar,2018,Exports & Imports,406,267,9.05,5.92,-338493.43,51181.43,389674.86,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mongolia,2018,Exports & Imports,407,91,9.07,2.02,16998.26,25939.93,8941.67,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Northern Mariana Islands,2018,Exports & Imports,18,3,0.4,0.07,87.16,99.61,12.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Montenegro,2018,Exports & Imports,335,47,7.47,1.04,12206.54,21424.59,9218.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mozambique,2018,Exports & Imports,345,50,7.69,1.11,-99504.87,33359.74,132864.61,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mauritania,2018,Exports & Imports,238,21,5.31,0.47,9302.17,9625.01,322.84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Montserrat,2018,Exports & Imports,83,5,1.85,0.11,1577.97,2246.25,668.28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Mauritius,2018,Exports & Imports,1100,236,24.53,5.23,-82679.25,104203.89,186883.14,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Malawi,2018,Exports & Imports,289,42,6.44,0.93,-12215.72,19853.97,32069.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Malaysia,2018,Exports & Imports,2421,1356,53.98,30.06,-660062.25,1741600.24,2401662.48,0.36,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,North America,2018,Exports & Imports,3971,3937,88.54,87.28,-3592045.35,73370746.02,76962791.36,11.46,14.95,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Namibia,2018,Exports & Imports,447,81,9.97,1.8,13461.93,58244.18,44782.25,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,New Caledonia,2018,Exports & Imports,213,38,4.75,0.84,11859.37,22661.23,10801.86,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
