Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Switzerland,Honduras,2018,Exports & Imports,289,170,6.69,3.77,-16479.52,16700.86,33180.39,0.01,0.01,6.58,2.33,331,0,45.32,0,54.68,968.05,0,0,3036.9,30143.28,11.43,2.71,331,0,9.97,0,90.03,968.05,0,0,5382.73,27797.45,1
Switzerland,Croatia,2018,Exports & Imports,1416,1130,32.76,25.03,17427.54,264195.94,246768.41,0.09,0.09,4.7,0.84,2068,0,84.43,0,15.57,3000,0,0,6150.82,224949.38,10.2,5.07,2068,0,13.54,0,86.46,3000,0,0,205540.74,25559.46,1
Switzerland,Haiti,2018,Exports & Imports,143,61,3.31,1.35,-6209.29,1923.74,8133.03,0,0,0,0,116,0,100,0,0,0,0,0,0,8133.02,9.25,0.55,116,0,7.76,0,92.24,194.33,0,0,8054.78,78.24,2
Switzerland,Hungary,2018,Exports & Imports,2011,2166,46.53,47.97,-249697.17,1039359.76,1289056.93,0.46,0.33,5.55,9.45,4005,0,80.15,0,19.85,3000,0,0,88791.51,1185073.98,10.38,11.88,4005,0,16.28,0,83.72,3000,0,0,928893.38,344972.11,1
Switzerland,Indonesia,2018,Exports & Imports,1205,1435,27.88,31.78,-398970.4,505351.23,904321.63,0.32,0.16,2.72,0.87,2487,0,69,0,31,968.05,0,0,87452.11,813854.54,8.92,2.51,2487,0,17.17,0.04,82.79,3000,0,2.83,810539.04,90767.61,1
Switzerland,India,2018,Exports & Imports,2069,2695,47.87,59.69,15964232.36,17837882.52,1873650.16,0.67,5.74,3.13,1.7,4833,0,70.87,0,29.13,968.05,0,0,359382.38,1399866.46,7.9,4.34,4833,0,18.08,0.02,81.9,3000,0,39.74,1443861.23,315387.6,2
Switzerland,Ireland,2018,Exports & Imports,1346,1450,31.14,32.12,-7387973.19,1412005.16,8799978.35,3.16,0.45,2.17,1.55,2485,0,88.13,0,11.87,434.67,0,0,80026.07,5681973.25,6.52,1.68,2485,0,19.36,0,80.64,434.67,0,0,3660834.53,2101164.8,1
Switzerland,"Iran, Islamic Rep.",2018,Exports & Imports,816,447,18.88,9.9,447422.26,480046.97,32624.71,0.01,0.15,6.17,1.95,1039,0,56.59,0.19,43.21,648.15,0,0.05,8846.95,21497.73,16.64,3.33,1039,0,16.27,0.19,83.54,3000,0,0.05,13944.18,16400.51,1
Switzerland,Iraq,2018,Exports & Imports,487,15,11.27,0.33,292492.06,292961.58,469.52,0,0.09,0.41,0.01,21,0,90.48,0,9.52,7.03,0,0,0.78,468.74,1.58,0.16,21,0,33.33,0,66.67,14.05,0,0,132.04,337.49,1
Switzerland,Iceland,2018,Exports & Imports,644,400,14.9,8.86,25660.73,57382.47,31721.74,0.01,0.02,3.71,3.91,799,0,80.98,0,19.02,3000,0,0,1789.52,29759.48,9.09,11.92,799,0,19.65,0,80.35,3000,0,0,18607.65,12941.36,1
Switzerland,Israel,2018,Exports & Imports,1569,1403,36.3,31.07,644209.56,1240920.78,596711.22,0.21,0.4,5.92,1.09,2789,0,72.64,0.07,27.29,3000,0,8.74,21633.41,561343.67,9.69,1.74,2789,0,19.58,0.11,80.32,3000,0,1250.04,470436.45,112540.63,1
Switzerland,Italy,2018,Exports & Imports,3347,4186,77.44,92.71,-4702394.74,16581478.33,21283873.08,7.64,5.34,6.11,3.04,7670,0,78.11,0.03,21.86,3000,0,3264.17,1767281.44,18483849.69,10.51,5.96,7670,0,18.81,0.04,81.15,3000,0,6442.07,14163080.67,6088050.45,1
Switzerland,Jamaica,2018,Exports & Imports,215,41,4.97,0.91,12733.17,14950.85,2217.68,0,0,2.75,0.03,65,0,76.92,0,23.08,92.42,0,0,25.17,2192.51,5.57,1.91,65,0,26.15,0,73.85,92.42,0,0,589.4,1628.28,1
Switzerland,Jordan,2018,Exports & Imports,815,257,18.86,5.69,317303.91,327418.68,10114.76,0,0.11,1.55,0.28,462,0,74.68,0,25.32,968.05,0,0,75.19,10001.63,8.62,7.48,462,0,14.94,0,85.06,968.05,0,0,7512.58,2564.24,1
Switzerland,Japan,2018,Exports & Imports,2177,2690,50.37,59.58,3177187.54,7940955.81,4763768.27,1.71,2.56,2.27,0.11,4584,0,88.15,0,11.85,3000,0,0,12497.47,4125661.78,6.77,0.94,4584,0,17.95,0.02,82.02,3000,0,1861.68,2071897.46,2066261.79,1
Switzerland,Kazakhstan,2018,Exports & Imports,855,135,19.78,2.99,-487899.33,215261.22,703160.54,0.25,0.07,4.07,0.07,280,0,54.64,0,45.36,184.88,0,0,1471.93,701688.2,29.79,0.28,280,0,20,0,80,3000,0,0,82002.16,621157.97,1
Switzerland,Kenya,2018,Exports & Imports,618,256,14.3,5.67,49476.85,102155.43,52678.58,0.02,0.03,5.53,4.31,584,0,59.59,0,40.41,1151.1,0,0,26579.86,26098.3,9.25,5.01,584,0,16.78,0,83.22,1151.1,0,0,28800.13,23878.03,1
Switzerland,Kyrgyz Republic,2018,Exports & Imports,196,51,4.53,1.13,8389.39,10027.43,1638.04,0,0,4.25,0.47,99,0,62.63,0,37.37,240.56,0,0,168.94,1467.71,66.95,1.13,99,0,15.15,0,84.85,3000,0,0,1518.89,117.77,1
Switzerland,Cambodia,2018,Exports & Imports,352,497,8.14,11.01,-64522.83,117435.69,181958.52,0.07,0.04,0,0,745,0,100,0,0,0,0,0,0,181379.48,9.44,14.84,745,0,10.2,0,89.8,172.72,0,0,180863.4,516.08,2
Switzerland,St. Kitts and Nevis,2018,Exports & Imports,41,48,0.95,1.06,1743.15,2013.29,270.15,0,0,3.5,0.42,112,0,58.93,0,41.07,199.74,0,0,12.4,257.09,6.69,1.9,112,0,14.29,0,85.71,199.74,0,0,83.31,186.18,1
Switzerland,"Korea, Rep.",2018,Exports & Imports,1994,1894,46.14,41.95,2789684.23,3596761.76,807077.54,0.29,1.16,7.17,1.96,3156,0,17.97,0.03,82,3000,0,3658.18,569729.2,165877.86,7.17,1.96,3156,0,17.97,0.03,82,3000,0,3658.18,569729.2,165877.86,
Switzerland,Kuwait,2018,Exports & Imports,1018,244,23.55,5.4,419712.59,474982.53,55269.94,0.02,0.15,12.75,0.01,422,0,85.07,0,14.93,3000,0,0,2.23,55261.25,17.19,1.91,422,0,20.85,0.24,78.91,3000,0,5.17,53795.73,1467.75,1
Switzerland,Lao PDR,2018,Exports & Imports,98,161,2.27,3.57,-24236.23,5331.81,29568.03,0.01,0,0,0,239,0,100,0,0,0,0,0,0,29566.97,9.86,4.29,239,0,6.69,0,93.31,66.32,0,0,9917.38,19649.59,2
Switzerland,Lebanon,2018,Exports & Imports,1094,399,25.31,8.84,387647.27,593105.71,205458.44,0.07,0.19,12.25,0.2,981,0,59.94,0,40.06,3000,0,0,2654.77,202790.27,17.67,1.06,981,0,14.58,0,85.42,3000,0,0,95064.7,110380.34,1
Switzerland,Liberia,2018,Exports & Imports,116,29,2.68,0.64,-235018.79,10667.93,245686.72,0.09,0,0,0,75,0,100,0,0,0,0,0,0,245686.72,4.66,0,75,0,13.33,0,86.67,94.27,0,0,67.99,245618.73,2
Switzerland,Libya,2018,Exports & Imports,384,7,8.88,0.16,-232763.42,161886.63,394650.05,0.14,0.05,5.05,0,18,0,50,0,50,67.45,0,0,6.48,394643.57,6.19,0,18,0,27.78,0,72.22,67.45,0,0,55.04,394595.01,1
Switzerland,St. Lucia,2018,Exports & Imports,69,3,1.6,0.07,2643.85,2692.6,48.75,0,0,0,0,4,0,100,0,0,0,0,0,0,48.75,3.75,2.83,4,0,0,0,100,13,0.05,0,48.75,0,1
Switzerland,Latin America & Caribbean,2018,Exports & Imports,2285,2369,52.87,52.47,-2662955.41,7110719.25,9773674.66,3.51,2.29,4.19,3.27,16421,0,66.34,0,33.66,3000,0,0,431310.24,9337690.43,9.51,3.7,4531,0,17.66,0.01,22.71,3000,0,0.55,1438399.11,8330601.56,33
Switzerland,Sri Lanka,2018,Exports & Imports,740,890,17.12,19.71,-29346.49,173781.94,203128.43,0.07,0.06,4.97,3.3,1784,0,57.12,0,42.88,968.05,0,0,72322.47,129199.05,9.6,5.76,1784,0,14.63,0,85.37,968.05,0,0,161674.11,39847.41,2
Switzerland,Lesotho,2018,Exports & Imports,13,11,0.3,0.24,-1335.45,232.48,1567.92,0,0,0,0,16,0,100,0,0,0,0,0,0,1567.92,5.77,0.14,16,0,18.75,0,81.25,16.47,0,0,1504.68,63.25,2
Switzerland,Lithuania,2018,Exports & Imports,1249,1239,28.9,27.44,-65862.08,145439.55,211301.63,0.08,0.05,4.11,0.81,2207,0,85,0,15,3000,0,0,6029.4,172304.82,10.01,4.62,2207,0,16.18,0,83.82,3000,0,0,113452.31,64881.91,1
Switzerland,Luxembourg,2018,Exports & Imports,1265,1040,29.27,23.03,204457.93,499392.81,294934.89,0.11,0.16,4.35,1.89,1922,0,84.13,0,15.87,3000,0,0,2203.65,291261.59,8.41,3.72,1922,0,15.3,0.05,84.65,3000,0,2.07,214756.94,78708.3,1
Switzerland,Latvia,2018,Exports & Imports,1015,877,23.48,19.42,96753.22,151092.08,54338.86,0.02,0.05,5.04,0.29,1519,0,90.85,0,9.15,3000,0,0,833.09,48428.03,10.95,5.13,1519,0,17.91,0,82.09,3000,0,0,34267.2,14993.91,1
Switzerland,Macao,2018,Exports & Imports,381,136,8.82,3.01,54843.99,61582.58,6738.6,0,0.02,0.11,0,242,0,90.5,0,9.5,85.99,0,0,1,6737.6,7.85,2.28,242,0,11.57,0.41,88.02,94.27,0,244.24,6317.74,420.86,1
Switzerland,Morocco,2018,Exports & Imports,1107,828,25.61,18.34,95862.27,344363.81,248501.54,0.09,0.11,2.76,6.08,1620,0,76.73,0,23.27,968.05,0,0,28450.74,219784.09,10.18,12.11,1620,0,13.7,0,86.3,968.05,0,0,227018.77,21216.07,1
Switzerland,Moldova,2018,Exports & Imports,479,310,11.08,6.87,-2626.5,24992.35,27618.85,0.01,0.01,6.36,4.3,551,0,43.19,0,56.81,3000,0,0,17128.27,10456.29,11.45,8.41,551,0,10.53,0,89.47,3000,0,0,26811.13,773.43,1
Switzerland,Madagascar,2018,Exports & Imports,217,297,5.02,6.58,-72269.95,6329.65,78599.6,0.03,0,0,0,548,0,100,0,0,0,0,0,0,78524.37,19.85,4.02,548,0,10.95,0,89.05,3000,0,0,54998.19,23526.18,2
Switzerland,Maldives,2018,Exports & Imports,311,27,7.2,0.6,-807.01,7912.7,8719.71,0,0,1.88,0,39,0,71.79,0,28.21,19.98,0,0,5.15,8714.56,5,0.66,39,0,28.21,0,71.79,39.97,0,0,8540.07,179.64,1
Switzerland,Middle East & North Africa,2018,Exports & Imports,2674,2453,61.87,54.33,797309.41,14402163,13604853.59,4.88,4.64,4.86,0.32,16585,0,78.94,0.02,21.04,3000,0,8.8,87321.15,13489221.08,9.49,1.83,4614,0,17.17,0.02,23.03,3000,0,1257.23,8767583,4808959.22,22
Switzerland,Mexico,2018,Exports & Imports,1560,1469,36.09,32.54,190178.46,1482856.34,1292677.88,0.46,0.48,1.57,0.39,2696,0,82.94,0,17.06,968.05,0,0,19022.78,1271383.74,5.96,1.18,2696,0,17.95,0.04,82.01,968.05,0,0.43,437825.54,852580.97,1
Switzerland,Marshall Islands,2018,Exports & Imports,10,3,0.23,0.07,11020.84,11140.73,119.88,0,0,0,0,4,0,100,0,0,0,0,0,0,119.88,0.61,0.25,4,0,50,0,50,1.34,0,0,60.14,59.74,1
Switzerland,North Macedonia,2018,Exports & Imports,963,762,22.28,16.88,-27184.09,56167.95,83352.03,0.03,0.02,5.39,0.65,1445,0,80.69,0,19.31,3000,0,0,3247.87,79973.19,12.61,11.78,1445,0,9.83,0,90.17,3000,0,0,76493.57,6727.5,1
Switzerland,Mali,2018,Exports & Imports,155,47,3.59,1.04,-1184375.27,5748.58,1190123.85,0.43,0,0,0,105,0,100,0,0,0,0,0,0,1190123.6,5.99,0,105,0,24.76,0,75.24,968.05,0,0,334.82,1189788.78,2
Switzerland,Malta,2018,Exports & Imports,786,272,18.19,6.02,141415.64,169995.47,28579.82,0.01,0.05,0.71,0.2,506,0,87.15,0,12.85,344.44,0,0,271.65,23120.35,4.09,1.99,506,0,21.15,0,78.85,344.44,0,0,8595.87,14796.12,1
Switzerland,Myanmar,2018,Exports & Imports,162,365,3.75,8.08,-99757.83,18123.3,117881.13,0.04,0.01,0,0,608,0,100,0,0,0,0,0,0,117865.96,9.32,10.14,608,0,10.2,0,89.8,228.99,0,0,117695.53,170.43,2
Switzerland,Mongolia,2018,Exports & Imports,360,116,8.33,2.57,-717455.85,9691.71,727147.56,0.26,0,5.06,0.06,225,0,32.89,0,67.11,968.05,0,0,1823.5,725321.84,35.72,0.07,225,0,6.67,0,93.33,3000,0,0,1917.26,725228.08,1
Switzerland,Montenegro,2018,Exports & Imports,362,105,8.38,2.33,15380.95,19308.7,3927.75,0,0.01,2.14,2,222,0,66.67,0,33.33,160.85,0,0,200.07,3707.5,6.02,4.03,222,0,17.12,0,82.88,160.85,0,0,2931.19,976.38,1
Switzerland,Mozambique,2018,Exports & Imports,160,122,3.7,2.7,-25704.33,15177.36,40881.69,0.01,0,0,0,225,0,100,0,0,0,0,0,0,40877.98,13.72,23.85,225,0,11.11,0,88.89,700.83,0,0,40842.76,35.21,2
Switzerland,Mauritania,2018,Exports & Imports,190,80,4.4,1.77,-313383.96,6074.27,319458.23,0.11,0,0,0,120,0,100,0,0,0,0,0,0,319457.97,10.24,0.01,120,0,10.83,0,89.17,55.83,0,0,409.92,319048.05,2
