Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Finland,Brunei,2018,Exports & Imports,32,22,0.83,0.51,1663.56,1691.71,28.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Bhutan,2018,Exports & Imports,4,1,0.1,0.02,30.21,30.35,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Bouvet Island,2018,Exports & Imports,,1,,0.02,,,2.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Botswana,2018,Exports & Imports,22,2,0.57,0.05,238.4,242.4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Central African Republic,2018,Exports & Imports,1,1,0.03,0.02,4.94,4.99,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Canada,2018,Exports & Imports,1375,1448,35.67,33.54,78967.24,768576.37,689609.13,0.88,1.02,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Switzerland,2018,Exports & Imports,1741,1975,45.16,45.75,-53409.61,675545.16,728954.77,0.93,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Chile,2018,Exports & Imports,835,248,21.66,5.74,-16857.8,290871.13,307728.93,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,China,2018,Exports & Imports,1840,3062,47.73,70.93,-1345749.21,4100576.93,5446326.14,6.95,5.45,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Cote d'Ivoire,2018,Exports & Imports,116,31,3.01,0.72,12606.18,13643.31,1037.13,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
