Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Hungary,Ethiopia(excludes Eritrea),2018,Exports & Imports,38,11,0.95,0.25,11615.42,12364.75,749.33,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Finland,2018,Exports & Imports,930,901,23.22,20.67,63700.32,410977.45,347277.13,0.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,France,2018,Exports & Imports,1825,2899,45.56,66.49,1002807.63,5378675.79,4375868.16,3.73,4.34,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Faeroe Islands,2018,Exports & Imports,25,2,0.62,0.05,258.51,258.78,0.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Gabon,2018,Exports & Imports,11,2,0.27,0.05,822.76,971.99,149.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,United Kingdom,2018,Exports & Imports,1833,2598,45.76,59.59,2390763.82,4557708.69,2166944.86,1.85,3.68,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Georgia,2018,Exports & Imports,408,46,10.18,1.05,46279.34,47263.88,984.54,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Ghana,2018,Exports & Imports,88,19,2.2,0.44,10497.34,10718.59,221.25,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Gibraltar,2018,Exports & Imports,41,4,1.02,0.09,531.6,541.75,10.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Guinea,2018,Exports & Imports,10,2,0.25,0.05,2088.51,2090.15,1.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Greece,2018,Exports & Imports,1326,671,33.1,15.39,392642.22,530260.69,137618.47,0.12,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Greenland,2018,Exports & Imports,12,1,0.3,0.02,14.52,15.86,1.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Guatemala,2018,Exports & Imports,151,10,3.77,0.23,1805.32,1963.7,158.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
